Date,Voltage_Avg,ActivePower_Avg,ReActivePower_Avg,Current_Avg,Voltage_Fluctuation,Current_Fluctuation,ActivePower_Fluctuation,ReActivePower_Fluctuation
2022-01-01 00:00:00+00:00,33.05,13.93,0.5,239.87,0.0,12.0,0.2699999999999996,0.0
2022-01-01 00:30:00+00:00,33.05,14.2,0.5,241.29,0.07000000000000028,12.0,0.2599999999999998,0.0
2022-01-01 01:00:00+00:00,32.87,14.34,0.51,249.61,0.19999999999999574,24.0,1.5,0.13
2022-01-01 01:30:00+00:00,33.05,15.04,0.84,257.32,0.20999999999999375,24.060000000000002,0.9499999999999993,0.27
2022-01-01 02:00:00+00:00,33.22,13.87,0.69,233.74,0.46999999999999886,22.310000000000002,1.950000000000001,0.76
2022-01-01 02:30:00+00:00,32.94,12.6,0.37,221.73,0.4399999999999977,6.789999999999992,0.049999999999998934,0.5
2022-01-01 03:00:00+00:00,33.34,12.06,0.46,207.14,0.2700000000000031,18.870000000000005,1.17,0.36
2022-01-01 03:30:00+00:00,33.18,11.27,0.01,194.15,0.01999999999999602,11.0,0.23000000000000043,0.14
2022-01-01 04:00:00+00:00,33.17,11.12,0.08,188.63,0.010000000000005116,4.569999999999993,0.8000000000000007,0.8
2022-01-01 04:30:00+00:00,33.15,10.86,0.1,188.0,0.01999999999999602,0.0,0.9599999999999991,0.0
2022-01-01 05:00:00+00:00,33.13,10.4,0.1,181.41,0.020000000000003126,17.840000000000003,0.7099999999999991,0.0
2022-01-01 05:30:00+00:00,33.12,9.95,0.1,169.75,0.00999999999999801,12.0,0.2400000000000002,0.0
2022-01-01 06:00:00+00:00,33.1,10.33,0.1,176.0,0.01999999999999602,0.0,0.35999999999999943,0.0
2022-01-01 06:30:00+00:00,33.08,10.55,0.1,181.46,0.010000000000005116,12.0,0.3899999999999988,0.0
2022-01-01 07:00:00+00:00,33.07,10.27,-0.25,180.28,0.01999999999999602,15.719999999999999,0.7299999999999986,0.5
2022-01-01 07:30:00+00:00,33.04,9.8,-0.36,167.64,0.07000000000000028,8.280000000000001,1.0099999999999998,0.33
2022-01-01 08:00:00+00:00,32.91,10.38,-0.1,175.67,0.1700000000000017,9.73999999999998,1.120000000000001,0.5
2022-01-01 08:30:00+00:00,32.81,10.97,-0.04,186.01,0.060000000000002274,10.560000000000002,0.40000000000000036,0.5
2022-01-01 09:00:00+00:00,32.88,10.97,0.1,193.54,0.23999999999999488,8.340000000000003,0.7999999999999989,0.0
2022-01-01 09:30:00+00:00,33.09,10.71,0.1,190.8,0.19999999999999574,12.0,0.8999999999999986,0.0
2022-01-01 10:00:00+00:00,32.93,10.69,0.15,189.54,0.0800000000000054,9.539999999999992,0.7999999999999989,0.38
2022-01-01 10:30:00+00:00,33.13,11.36,0.59,191.02,0.28000000000000114,12.0,1.5,0.12
2022-01-01 11:00:00+00:00,33.09,11.77,0.6,197.12,0.1700000000000017,8.700000000000017,0.6899999999999995,0.0
2022-01-01 11:30:00+00:00,33.37,12.47,0.71,212.93,0.240000000000002,18.810000000000002,1.5999999999999996,0.36
2022-01-01 12:00:00+00:00,33.22,12.67,0.87,216.78,0.21000000000000085,23.0,0.8999999999999986,0.28
2022-01-01 12:30:00+00:00,33.07,13.4,0.62,231.5,0.060000000000002274,10.5,1.2799999999999994,0.12
2022-01-01 13:00:00+00:00,33.09,14.03,0.6,239.47,0.03999999999999915,16.44999999999999,0.7699999999999996,0.0
2022-01-01 13:30:00+00:00,33.12,14.54,0.63,252.11,0.030000000000001137,21.389999999999986,1.4100000000000001,0.18000000000000005
2022-01-01 14:00:00+00:00,33.15,15.36,0.96,266.16,0.030000000000001137,5.25,0.9000000000000004,0.21999999999999997
2022-01-01 14:30:00+00:00,33.18,14.63,1.0,253.07,0.01999999999999602,29.75,1.5300000000000011,0.0
2022-01-01 15:00:00+00:00,33.19,14.36,1.0,241.13,0.0,18.079999999999984,0.7599999999999998,0.0
2022-01-01 15:30:00+00:00,33.19,14.46,0.88,255.06,0.0,5.8300000000000125,0.8300000000000001,0.44000000000000006
2022-01-01 16:00:00+00:00,33.17,15.14,1.13,259.88,0.0899999999999963,11.389999999999986,0.7699999999999996,0.6
2022-01-01 16:30:00+00:00,32.89,16.1,0.9,276.45,0.3200000000000003,18.120000000000005,1.5599999999999987,0.0
2022-01-01 17:00:00+00:00,32.8,16.67,0.9,292.19,0.030000000000001137,11.28000000000003,1.25,0.010000000000000009
2022-01-01 17:30:00+00:00,32.83,17.52,1.32,300.37,0.020000000000003126,5.2099999999999795,0.5,0.4899999999999999
2022-01-01 18:00:00+00:00,32.85,17.37,1.4,302.0,0.01999999999999602,0.0,0.8000000000000007,0.029999999999999805
2022-01-01 18:30:00+00:00,32.87,17.06,0.98,302.0,0.020000000000003126,0.0,1.0,0.4700000000000001
2022-01-01 19:00:00+00:00,32.9,16.93,0.92,301.97,0.02999999999999403,1.0199999999999818,0.3999999999999986,0.010000000000000009
2022-01-01 19:30:00+00:00,32.87,16.66,0.93,294.0,0.269999999999996,9.980000000000018,0.8000000000000007,0.019999999999999907
2022-01-01 20:00:00+00:00,32.78,16.47,0.95,291.0,0.0,0.0,0.8000000000000007,0.010000000000000009
2022-01-01 20:30:00+00:00,32.76,17.28,0.96,302.12,0.0799999999999983,23.0,1.0,0.020000000000000018
2022-01-01 21:00:00+00:00,32.66,16.9,0.97,292.33,0.259999999999998,7.819999999999993,0.0,0.010000000000000009
2022-01-01 21:30:00+00:00,32.93,16.62,0.99,289.8,0.14000000000000057,7.1200000000000045,0.5999999999999979,0.020000000000000018
2022-01-01 22:00:00+00:00,33.06,15.72,0.84,273.31,0.14000000000000057,21.139999999999986,0.9600000000000009,0.4
2022-01-01 22:30:00+00:00,33.24,15.51,0.6,260.72,0.21000000000000085,11.0,0.8000000000000007,0.0
2022-01-01 23:00:00+00:00,33.35,15.11,0.59,261.45,0.18999999999999773,11.460000000000008,1.0700000000000003,0.13
2022-01-01 23:30:00+00:00,33.01,14.44,0.14,248.87,0.21999999999999886,11.539999999999992,0.7000000000000011,0.37
2022-01-02 00:00:00+00:00,33.13,14.83,0.23,254.45,0.46999999999999886,5.4199999999999875,0.5499999999999989,0.5
2022-01-02 00:30:00+00:00,33.48,14.8,0.68,252.37,0.490000000000002,3.019999999999982,0.8000000000000007,4.2
2022-01-02 01:00:00+00:00,33.12,14.3,0.5,246.91,0.28000000000000114,15.740000000000009,0.7300000000000004,0.0
2022-01-02 01:30:00+00:00,33.18,13.51,0.25,231.7,0.09999999999999432,12.0,0.40000000000000036,0.5
2022-01-02 02:00:00+00:00,33.28,13.36,0.49,225.75,0.10000000000000142,4.939999999999998,0.40000000000000036,0.6699999999999999
2022-01-02 02:30:00+00:00,33.33,12.88,0.2,221.54,0.0,24.0,1.209999999999999,0.0
2022-01-02 03:00:00+00:00,33.32,12.23,0.2,211.31,0.21000000000000085,7.47999999999999,0.3500000000000014,0.0
2022-01-02 03:30:00+00:00,33.05,11.75,0.2,202.37,0.07000000000000028,3.5200000000000102,0.40999999999999837,0.0
2022-01-02 04:00:00+00:00,33.05,11.13,0.2,196.43,0.0,12.0,0.7300000000000004,0.0
2022-01-02 04:30:00+00:00,33.05,10.89,0.2,190.0,0.0,0.0,0.5,0.0
2022-01-02 05:00:00+00:00,33.05,11.01,0.19,190.0,0.00999999999999801,0.0,0.40000000000000036,0.2
2022-01-02 05:30:00+00:00,33.02,10.73,-0.12,185.26,0.03999999999999915,16.0,0.8300000000000001,0.5
2022-01-02 06:00:00+00:00,32.98,10.91,-0.1,191.23,0.03999999999999915,22.74000000000001,1.0999999999999996,0.5
2022-01-02 06:30:00+00:00,32.94,10.34,0.17,175.83,0.03999999999999915,11.0,1.0999999999999996,0.28
2022-01-02 07:00:00+00:00,32.91,10.73,0.53,187.15,0.010000000000005116,23.0,1.0899999999999999,0.49999999999999994
2022-01-02 07:30:00+00:00,32.91,11.31,0.7,192.11,0.0,12.0,0.4499999999999993,0.0
2022-01-02 08:00:00+00:00,32.91,11.05,0.53,193.8,0.00999999999999801,10.77000000000001,1.5,0.49999999999999994
2022-01-02 08:30:00+00:00,32.82,10.91,0.2,193.1,0.1599999999999966,18.25,0.8000000000000007,0.0
2022-01-02 09:00:00+00:00,32.67,12.13,0.2,212.67,0.10000000000000142,16.75,1.3800000000000008,0.0
2022-01-02 09:30:00+00:00,32.62,13.02,0.2,228.69,0.0799999999999983,23.0,0.8599999999999994,0.0
2022-01-02 10:00:00+00:00,32.68,13.53,2.38,241.02,0.490000000000002,24.0,0.6199999999999992,4.1
2022-01-02 10:30:00+00:00,33.0,14.21,2.9,251.09,0.09999999999999432,12.0,1.5,0.0
2022-01-02 11:00:00+00:00,32.9,14.43,2.9,254.94,0.12000000000000455,6.199999999999989,1.200000000000001,0.0
2022-01-02 11:30:00+00:00,32.76,14.71,2.9,261.11,0.14000000000000057,15.379999999999995,1.6399999999999988,0.0
2022-01-02 12:00:00+00:00,32.62,15.81,3.27,281.83,0.14000000000000057,19.620000000000005,1.5999999999999979,0.5
2022-01-02 12:30:00+00:00,32.52,15.62,3.65,279.92,0.04999999999999716,20.680000000000007,1.5,0.9299999999999997
2022-01-02 13:00:00+00:00,32.58,15.59,3.1,277.53,0.07000000000000028,10.740000000000009,1.459999999999999,0.06999999999999984
2022-01-02 13:30:00+00:00,32.65,16.18,3.27,285.32,0.07000000000000028,12.0,1.0700000000000003,0.5
2022-01-02 14:00:00+00:00,32.72,16.03,3.1,288.21,0.07000000000000028,9.060000000000002,0.7000000000000011,0.0
2022-01-02 14:30:00+00:00,32.75,15.97,3.1,281.85,0.060000000000002274,2.680000000000007,0.0600000000000005,0.0
2022-01-02 15:00:00+00:00,32.66,15.95,3.1,283.22,0.10999999999999943,3.340000000000032,0.6999999999999993,0.0
2022-01-02 15:30:00+00:00,32.56,15.93,3.27,288.02,0.10000000000000142,11.0,0.9000000000000004,0.5
2022-01-02 16:00:00+00:00,32.46,15.71,3.51,278.74,0.10000000000000142,11.0,0.7000000000000011,0.5
2022-01-02 16:30:00+00:00,32.56,16.3,2.09,289.22,0.3300000000000054,17.0,1.0999999999999996,2.2
2022-01-02 17:00:00+00:00,32.58,16.75,1.4,290.33,0.10999999999999943,15.810000000000002,1.3999999999999986,0.0
2022-01-02 17:30:00+00:00,32.48,17.4,1.4,302.69,0.10000000000000142,7.4599999999999795,0.8000000000000007,0.0
2022-01-02 18:00:00+00:00,32.47,17.26,1.4,304.97,0.10999999999999943,1.0400000000000205,1.5999999999999979,0.0
2022-01-02 18:30:00+00:00,32.58,17.03,1.4,296.32,0.10999999999999943,14.379999999999995,1.0,0.0
2022-01-02 19:00:00+00:00,32.69,17.61,1.4,307.68,0.10999999999999943,23.0,1.6999999999999993,0.0
2022-01-02 19:30:00+00:00,32.8,17.86,1.73,308.99,0.0799999999999983,12.0,1.0,0.5
2022-01-02 20:00:00+00:00,32.83,17.4,1.41,306.17,0.0,17.850000000000023,0.8999999999999986,0.030000000000000027
2022-01-02 20:30:00+00:00,32.83,17.0,1.45,296.37,0.0,11.0,0.990000000000002,0.030000000000000027
2022-01-02 21:00:00+00:00,32.88,16.73,1.48,291.63,0.28000000000000114,17.279999999999973,1.5999999999999979,0.030000000000000027
2022-01-02 21:30:00+00:00,32.9,16.17,1.24,274.18,0.13000000000000256,15.800000000000011,1.700000000000001,0.5
2022-01-02 22:00:00+00:00,33.13,15.76,1.0,272.51,0.4299999999999997,14.240000000000009,1.0999999999999996,0.030000000000000027
2022-01-02 22:30:00+00:00,32.66,15.12,0.8,261.44,0.25,11.0,1.0,0.4
2022-01-02 23:00:00+00:00,32.83,14.46,1.0,251.1,0.23999999999999488,21.77000000000001,0.8699999999999992,0.0
2022-01-02 23:30:00+00:00,33.25,13.87,1.0,240.53,0.4000000000000057,2.259999999999991,0.8300000000000001,0.0
2022-01-03 00:00:00+00:00,33.38,13.64,1.0,233.32,0.0,12.400000000000006,0.9000000000000004,0.0
2022-01-03 00:30:00+00:00,33.38,13.88,1.0,237.37,0.0,16.610000000000014,0.9000000000000004,0.06999999999999995
2022-01-03 01:00:00+00:00,33.38,14.17,0.94,242.69,0.00999999999999801,12.0,0.8000000000000007,0.6
2022-01-03 01:30:00+00:00,33.49,14.03,0.81,236.4,0.20000000000000284,6.5800000000000125,0.7000000000000011,0.13
2022-01-03 02:00:00+00:00,33.51,12.73,-1.4,220.46,0.18999999999999773,19.419999999999987,2.110000000000001,4.3
2022-01-03 02:30:00+00:00,33.46,12.46,-2.0,211.0,0.0,0.0,0.7199999999999989,0.0
2022-01-03 03:00:00+00:00,33.46,11.84,-1.56,204.58,0.030000000000001137,12.300000000000011,0.5500000000000007,2.0
2022-01-03 03:30:00+00:00,33.21,11.37,0.0,197.94,0.240000000000002,1.509999999999991,0.8999999999999986,0.0
2022-01-03 04:00:00+00:00,33.31,10.92,0.17,190.46,0.21999999999999886,12.189999999999998,1.0,0.5
2022-01-03 04:30:00+00:00,33.23,10.5,0.0,181.56,0.21000000000000085,11.0,0.7999999999999989,0.0
2022-01-03 05:00:00+00:00,33.06,10.54,0.0,179.42,0.1700000000000017,11.0,0.09999999999999964,0.0
2022-01-03 05:30:00+00:00,32.61,10.75,0.0,184.3,0.509999999999998,1.7199999999999989,0.9000000000000004,0.0
2022-01-03 06:00:00+00:00,32.54,10.76,-0.06,185.07,0.13000000000000256,24.0,0.8399999999999999,0.98
2022-01-03 06:30:00+00:00,32.9,11.25,0.36,194.98,0.7399999999999949,11.0,0.9000000000000004,3.9000000000000004
2022-01-03 07:00:00+00:00,32.87,11.4,0.32,193.54,0.1600000000000037,11.0,0.0,0.23000000000000004
2022-01-03 07:30:00+00:00,32.94,12.12,0.33,201.93,0.269999999999996,8.610000000000014,1.1999999999999993,0.29
2022-01-03 08:00:00+00:00,33.06,12.63,0.79,214.16,0.0800000000000054,11.539999999999992,1.1100000000000012,0.21000000000000008
2022-01-03 08:30:00+00:00,33.25,13.28,1.06,224.18,0.19999999999999574,12.210000000000008,0.46999999999999886,0.5
2022-01-03 09:00:00+00:00,33.12,13.95,0.9,236.12,0.269999999999996,6.52000000000001,0.41999999999999993,0.07999999999999996
2022-01-03 09:30:00+00:00,32.86,14.53,0.9,253.71,0.2600000000000051,26.539999999999992,1.3800000000000008,0.0
2022-01-03 10:00:00+00:00,32.78,15.1,0.9,263.95,0.39000000000000057,23.0,1.5999999999999996,0.0
2022-01-03 10:30:00+00:00,33.17,14.35,0.92,249.0,0.1599999999999966,0.0,0.7999999999999989,0.14
2022-01-03 11:00:00+00:00,33.19,14.63,1.24,253.46,0.0,12.29000000000002,1.3399999999999999,0.26
2022-01-03 11:30:00+00:00,33.19,16.14,1.3,279.49,0.0,24.70999999999998,1.259999999999998,0.0
2022-01-03 12:00:00+00:00,33.19,16.19,1.63,282.61,0.0,23.0,1.5000000000000018,0.5
2022-01-03 12:30:00+00:00,33.19,15.69,1.47,268.49,0.0,11.0,0.8000000000000007,0.5
2022-01-03 13:00:00+00:00,33.19,16.19,1.47,271.96,0.0,20.0,0.8099999999999987,0.5
2022-01-03 13:30:00+00:00,33.18,17.62,1.62,303.5,0.030000000000001137,25.319999999999993,0.9600000000000009,0.76
2022-01-03 14:00:00+00:00,33.15,17.3,1.61,305.93,0.01999999999999602,24.0,1.6999999999999993,0.020000000000000018
2022-01-03 14:30:00+00:00,33.13,16.2,1.63,281.86,0.020000000000003126,12.0,0.3999999999999986,0.019999999999999796
2022-01-03 15:00:00+00:00,33.11,16.14,1.65,278.54,0.02999999999999403,9.529999999999973,0.28000000000000114,0.020000000000000018
2022-01-03 15:30:00+00:00,33.08,16.69,1.67,291.65,0.020000000000003126,18.120000000000005,0.8200000000000003,0.020000000000000018
2022-01-03 16:00:00+00:00,33.06,17.29,1.69,305.36,0.03999999999999915,20.579999999999984,1.6099999999999994,0.020000000000000018
2022-01-03 16:30:00+00:00,32.97,19.75,2.01,342.73,0.13000000000000256,37.420000000000016,1.7699999999999996,0.5000000000000002
2022-01-03 17:00:00+00:00,32.84,19.8,2.19,349.89,0.11999999999999744,23.0,1.3000000000000007,0.20000000000000018
2022-01-03 17:30:00+00:00,32.72,19.08,2.05,334.99,0.10999999999999943,8.5,0.33999999999999986,0.5000000000000002
2022-01-03 18:00:00+00:00,32.73,19.41,2.18,344.47,0.09000000000000341,3.5,0.8300000000000018,0.020000000000000018
2022-01-03 18:30:00+00:00,32.82,19.12,2.16,336.29,0.0899999999999963,11.350000000000023,0.7999999999999972,0.020000000000000018
2022-01-03 19:00:00+00:00,32.91,19.69,2.14,346.11,0.07000000000000028,35.0,1.6400000000000006,0.020000000000000018
2022-01-03 19:30:00+00:00,32.84,18.55,2.13,326.49,0.14999999999999858,12.0,0.8999999999999986,0.009999999999999787
2022-01-03 20:00:00+00:00,32.69,18.59,2.2,326.55,0.11999999999999744,12.0,0.8000000000000007,0.6999999999999997
2022-01-03 20:30:00+00:00,32.68,18.04,2.01,314.4,0.05000000000000426,23.25,0.7999999999999972,0.8
2022-01-03 21:00:00+00:00,32.73,17.04,1.8,301.35,0.05999999999999517,10.159999999999968,1.3999999999999986,0.0
2022-01-03 21:30:00+00:00,32.79,16.69,1.78,289.31,0.060000000000002274,10.350000000000023,1.0399999999999991,0.21999999999999997
2022-01-03 22:00:00+00:00,32.86,17.12,1.33,302.66,0.0799999999999983,14.490000000000009,0.5700000000000003,0.28
2022-01-03 22:30:00+00:00,33.02,16.34,1.3,287.96,0.259999999999998,15.099999999999966,0.7100000000000009,0.0
2022-01-03 23:00:00+00:00,33.19,15.67,1.22,272.86,0.030000000000001137,15.100000000000023,0.7099999999999991,0.30000000000000004
2022-01-03 23:30:00+00:00,33.2,14.78,0.91,257.29,0.07000000000000028,14.310000000000002,0.9100000000000001,0.09999999999999998
2022-01-04 00:00:00+00:00,33.38,15.36,0.9,260.93,0.20000000000000284,8.659999999999997,0.7200000000000006,0.0
2022-01-04 00:30:00+00:00,33.46,15.26,0.9,262.65,0.0,3.579999999999984,1.0999999999999996,0.0
2022-01-04 01:00:00+00:00,33.48,14.77,0.9,252.95,0.060000000000002274,8.420000000000016,0.5899999999999999,0.0
2022-01-04 01:30:00+00:00,33.54,14.53,1.11,248.34,0.20000000000000284,9.830000000000013,0.7200000000000006,4.1
2022-01-04 02:00:00+00:00,33.26,13.81,0.69,238.27,0.17999999999999972,10.059999999999974,0.6899999999999995,0.5
2022-01-04 02:30:00+00:00,33.29,13.68,0.9,233.44,0.05000000000000426,12.0,0.7999999999999989,0.0
2022-01-04 03:00:00+00:00,33.34,13.23,0.9,227.42,0.05999999999999517,12.599999999999994,0.6999999999999993,0.0
2022-01-04 03:30:00+00:00,33.4,12.71,0.9,218.41,0.05000000000000426,6.3300000000000125,0.3200000000000003,0.0
2022-01-04 04:00:00+00:00,33.45,12.38,0.9,216.0,0.05999999999999517,0.0,0.3199999999999985,0.0
2022-01-04 04:30:00+00:00,33.45,12.3,0.9,216.0,0.09000000000000341,0.0,0.0,0.0
2022-01-04 05:00:00+00:00,33.35,12.5,0.9,216.0,0.10999999999999943,0.0,0.41999999999999993,0.0
2022-01-04 05:30:00+00:00,33.23,12.9,0.9,222.54,0.10999999999999943,11.0,0.47999999999999865,0.0
2022-01-04 06:00:00+00:00,33.11,13.38,0.9,231.37,0.240000000000002,14.539999999999992,1.0999999999999996,0.0
2022-01-04 06:30:00+00:00,32.77,14.4,0.91,253.76,0.21999999999999886,21.460000000000008,1.0,0.20000000000000007
2022-01-04 07:00:00+00:00,32.65,14.72,1.79,258.05,0.1700000000000017,18.569999999999993,1.3399999999999999,1.23
2022-01-04 07:30:00+00:00,32.49,16.32,2.94,287.5,0.09999999999999432,49.670000000000016,2.370000000000001,2.08
2022-01-04 08:00:00+00:00,32.59,18.34,5.42,335.74,0.10999999999999943,25.75999999999999,1.0999999999999979,1.1899999999999995
2022-01-04 08:30:00+00:00,32.55,18.67,5.6,341.37,0.11999999999999744,7.389999999999986,1.5,0.0
2022-01-04 09:00:00+00:00,32.49,18.38,5.25,338.5,0.4099999999999966,12.0,0.8999999999999986,1.5
2022-01-04 09:30:00+00:00,32.74,18.83,4.1,339.12,0.0899999999999963,14.629999999999995,1.3000000000000007,0.0
2022-01-04 10:00:00+00:00,32.6,20.14,4.08,357.6,0.3300000000000054,15.25,1.2999999999999972,0.9999999999999996
2022-01-04 10:30:00+00:00,32.6,20.41,4.02,366.55,0.07000000000000028,5.1200000000000045,1.0999999999999979,0.2699999999999996
2022-01-04 11:00:00+00:00,32.53,21.53,4.64,384.08,0.07000000000000028,24.0,2.1799999999999997,1.2000000000000002
2022-01-04 11:30:00+00:00,32.67,21.78,4.9,393.61,0.6400000000000006,28.0,0.9000000000000021,4.199999999999999
2022-01-04 12:00:00+00:00,33.06,21.74,4.8,387.24,0.14000000000000057,18.399999999999977,1.0,0.0
2022-01-04 12:30:00+00:00,32.91,22.81,4.97,409.69,0.13000000000000256,16.600000000000023,1.8000000000000007,0.5
2022-01-04 13:00:00+00:00,33.01,21.98,4.76,393.51,0.1700000000000017,18.439999999999998,1.0500000000000007,0.08000000000000007
2022-01-04 13:30:00+00:00,33.19,22.06,4.87,391.43,0.1700000000000017,6.439999999999998,0.6000000000000014,0.5999999999999996
2022-01-04 14:00:00+00:00,33.25,21.93,4.8,389.7,0.030000000000001137,16.279999999999973,0.870000000000001,0.1200000000000001
2022-01-04 14:30:00+00:00,33.22,23.08,4.82,400.94,0.03999999999999915,13.630000000000052,1.0300000000000011,0.9000000000000004
2022-01-04 15:00:00+00:00,33.19,22.66,5.0,398.94,0.030000000000001137,23.0,1.6000000000000014,0.0
2022-01-04 15:30:00+00:00,33.15,22.92,4.94,399.29,0.030000000000001137,11.0,0.9000000000000021,0.2699999999999996
2022-01-04 16:00:00+00:00,33.1,23.35,4.73,412.52,0.0799999999999983,24.610000000000014,1.0,0.40000000000000036
2022-01-04 16:30:00+00:00,33.02,24.12,5.0,428.79,0.060000000000002274,20.649999999999977,1.3999999999999986,0.0
2022-01-04 17:00:00+00:00,33.0,24.76,4.99,437.67,0.0,0.5500000000000114,0.8800000000000026,0.16000000000000014
2022-01-04 17:30:00+00:00,33.0,24.6,4.75,437.12,0.0,0.5500000000000114,0.029999999999997584,0.40000000000000036
2022-01-04 18:00:00+00:00,33.0,24.78,4.91,436.57,0.0,0.5499999999999545,1.1999999999999993,0.54
2022-01-04 18:30:00+00:00,33.0,25.13,4.79,438.04,0.0,8.430000000000007,0.6999999999999993,0.5
2022-01-04 19:00:00+00:00,33.0,24.7,4.7,441.99,0.0,12.0,0.7000000000000028,0.0
2022-01-04 19:30:00+00:00,33.0,24.33,4.7,433.35,0.0,11.079999999999984,0.8000000000000007,0.0
2022-01-04 20:00:00+00:00,33.0,23.81,4.53,419.31,0.0,11.920000000000016,1.0999999999999979,0.5
2022-01-04 20:30:00+00:00,33.0,22.75,4.45,408.82,0.0,23.680000000000007,1.6300000000000026,0.5
2022-01-04 21:00:00+00:00,33.05,21.61,4.11,383.54,0.20000000000000284,26.430000000000007,1.0799999999999983,0.5
2022-01-04 21:30:00+00:00,33.25,21.47,3.85,374.45,0.27999999999999403,19.360000000000014,0.8000000000000007,0.6000000000000001
2022-01-04 22:00:00+00:00,32.96,21.4,3.6,380.28,0.2700000000000031,37.0,2.6999999999999993,0.050000000000000266
2022-01-04 22:30:00+00:00,33.1,19.41,3.17,343.59,0.14000000000000057,21.079999999999984,0.6999999999999993,0.44999999999999973
2022-01-04 23:00:00+00:00,33.18,18.61,2.95,321.91,0.05000000000000426,13.920000000000016,1.0999999999999979,0.3999999999999999
2022-01-04 23:30:00+00:00,33.23,18.45,2.7,322.5,0.05999999999999517,16.670000000000016,1.5,0.08000000000000007
2022-01-05 00:00:00+00:00,33.29,17.83,2.26,306.02,0.0800000000000054,6.329999999999984,0.4499999999999993,0.41999999999999993
2022-01-05 00:30:00+00:00,33.39,18.11,2.2,310.76,0.09999999999999432,12.0,0.1999999999999993,0.0
2022-01-05 01:00:00+00:00,33.48,18.09,2.2,312.47,0.09000000000000341,9.060000000000002,0.6999999999999993,0.0
2022-01-05 01:30:00+00:00,33.58,17.58,2.48,302.06,0.10000000000000142,10.529999999999973,1.1999999999999993,0.5
2022-01-05 02:00:00+00:00,33.66,16.66,2.9,289.5,0.04999999999999716,22.220000000000027,2.0299999999999994,1.5999999999999996
2022-01-05 02:30:00+00:00,33.68,15.06,3.8,264.48,0.0,17.189999999999998,0.7700000000000014,0.0
2022-01-05 03:00:00+00:00,33.68,15.36,3.75,264.33,0.0,12.0,0.5500000000000007,1.38
2022-01-05 03:30:00+00:00,33.68,14.96,-0.36,252.86,0.0,25.47999999999999,1.700000000000001,3.02
2022-01-05 04:00:00+00:00,33.67,14.65,-0.34,243.71,0.10999999999999943,12.0,1.0,2.0
2022-01-05 04:30:00+00:00,33.3,14.28,1.4,245.31,0.3500000000000014,24.0,1.6999999999999993,0.0
2022-01-05 05:00:00+00:00,33.2,13.34,1.4,230.93,0.03999999999999915,22.03,1.3999999999999986,0.0
2022-01-05 05:30:00+00:00,33.16,15.26,1.69,261.89,0.030000000000001137,13.969999999999999,1.370000000000001,0.5
2022-01-05 06:00:00+00:00,33.13,15.64,1.9,268.1,0.03999999999999915,11.0,1.3000000000000007,0.0
2022-01-05 06:30:00+00:00,32.93,17.92,2.29,311.26,0.28000000000000114,74.25999999999999,4.880000000000001,0.8999999999999999
2022-01-05 07:00:00+00:00,32.83,20.05,3.1,352.87,0.0,27.090000000000032,1.379999999999999,0.5
2022-01-05 07:30:00+00:00,32.55,22.07,3.75,389.38,0.29999999999999716,62.64999999999998,2.9400000000000013,1.0
2022-01-05 08:00:00+00:00,32.53,23.95,4.31,428.72,0.0,23.0,1.0,0.15000000000000036
2022-01-05 08:30:00+00:00,32.52,24.54,4.69,439.73,0.05000000000000426,29.70999999999998,1.6999999999999993,0.9000000000000004
2022-01-05 09:00:00+00:00,32.63,25.0,4.65,447.18,0.6099999999999994,29.230000000000018,1.1699999999999982,3.9999999999999996
2022-01-05 09:30:00+00:00,33.0,23.43,5.1,415.58,0.0,29.769999999999982,1.5,0.0
2022-01-05 10:00:00+00:00,33.0,23.38,5.2,417.46,0.0,32.56999999999999,1.4699999999999989,1.1000000000000005
2022-01-05 10:30:00+00:00,33.0,25.04,5.56,441.64,0.0,13.970000000000027,1.0399999999999991,0.3199999999999994
2022-01-05 11:00:00+00:00,33.0,25.33,5.6,449.04,0.0,1.9599999999999795,0.6000000000000014,0.0
2022-01-05 11:30:00+00:00,33.0,24.65,5.6,439.01,0.0,12.04000000000002,0.8999999999999986,0.0
2022-01-05 12:00:00+00:00,33.0,24.54,5.59,435.94,0.0,24.0,1.6099999999999994,0.14999999999999947
2022-01-05 12:30:00+00:00,33.0,23.49,5.14,419.81,0.0,23.0,1.2600000000000016,0.35000000000000053
2022-01-05 13:00:00+00:00,33.0,22.81,5.1,411.21,0.0,11.0,1.3999999999999986,0.0
2022-01-05 13:30:00+00:00,33.0,22.77,5.1,409.96,0.0,23.0,1.0,0.0
2022-01-05 14:00:00+00:00,33.0,22.65,5.1,402.71,0.0,23.0,1.1999999999999993,0.0
2022-01-05 14:30:00+00:00,33.0,22.4,5.1,402.02,0.0,23.0,1.4000000000000021,0.0
2022-01-05 15:00:00+00:00,33.0,21.94,4.98,392.0,0.0,0.0,0.8000000000000007,0.39999999999999947
2022-01-05 15:30:00+00:00,33.0,22.16,4.85,393.1,0.0,23.0,1.0700000000000003,0.5
2022-01-05 16:00:00+00:00,32.99,24.19,5.2,426.44,0.04999999999999716,28.0,1.8100000000000023,0.0
2022-01-05 16:30:00+00:00,32.91,24.66,5.04,435.65,0.0800000000000054,12.0,0.7300000000000004,0.6600000000000001
